country_short,country,date,days,mobility_index,policy_index,facemask_index,test_rate,testpositivityrate,rank_face_mask,ranking_testrate,ranking_testpositivity
DOM,Dominican Republic,2020-03-13,12,-3.0857,11.11111111,,0.173310101,0.05509359000000,,,
DOM,Dominican Republic,2020-03-14,13,-3.5714,11.11111111,,0.230956588,0.07251975600000,,,
DOM,Dominican Republic,2020-03-15,14,-3.8857,11.11111111,,0.300768054,0.01742616500000,,,
DOM,Dominican Republic,2020-03-16,15,-4.2571,14.20949779,,0.38348979,0.01742616500000,,,
DOM,Dominican Republic,2020-03-17,16,-5.6286,16.27041846,,0.479733941,0.03346319400000,,,
DOM,Dominican Republic,2020-03-18,17,-7.9714,17.4097757,,0.589885401,0.03346319400000,,,
DOM,Dominican Republic,2020-03-19,18,-13.8,30.94041954,,0.714093782,0.04840516800000,,,
DOM,Dominican Republic,2020-03-20,19,-21.3714,37.55707775,,0.852319849,0.08612321300000,,,
DOM,Dominican Republic,2020-03-21,20,-30.3714,41.53964317,,1.00433514,0.10340892100000,,,
DOM,Dominican Republic,2020-03-22,21,-38.1714,44.64849747,,1.169655118,0.17241206900000,,,
DOM,Dominican Republic,2020-03-23,22,-46.0571,47.20873111,,1.347474391,0.20179585500000,,,
DOM,Dominican Republic,2020-03-24,23,-54.1714,51.11788707,,1.536654138,0.22688488800000,,,
DOM,Dominican Republic,2020-03-25,24,-61.3429,53.66409865,,1.735732132,0.27133986500000,,,
DOM,Dominican Republic,2020-03-26,25,-65.1429,55.79304889,,1.942868688,0.30510260700000,,,
DOM,Dominican Republic,2020-03-27,26,-67.5143,57.63664951,,2.155681225,0.31086942500000,,,
DOM,Dominican Republic,2020-03-28,27,-68.6571,59.26242303,,2.371056056,0.33623164700000,,,
DOM,Dominican Republic,2020-03-29,28,-69.3429,60.71352237,,2.585146161,0.32455200500000,,,
DOM,Dominican Republic,2020-03-30,29,-69.7429,62.02043047,,2.793733073,0.31149709300000,,,
DOM,Dominican Republic,2020-03-31,30,-69.9429,63.2059373,,2.992958841,0.34774861400000,,,
DOM,Dominican Republic,2020-04-01,31,-70.0571,64.28772035,,3.180249878,0.36590287800000,,,
DOM,Dominican Republic,2020-04-02,32,-70,65.27985478,,3.355173384,0.35029175800000,,,
DOM,Dominican Republic,2020-04-03,33,-69.5429,66.19377121,,3.519982378,0.34263119500000,,,
DOM,Dominican Republic,2020-04-04,34,-69.1714,67.03889896,,3.679670379,0.28255709900000,,,
DOM,Dominican Republic,2020-04-05,35,-68.8571,67.82311656,,3.841441889,0.30306116400000,,,
DOM,Dominican Republic,2020-04-06,36,-69.0857,68.55307788,,4.013641501,0.31053188900000,,,
DOM,Dominican Republic,2020-04-07,37,-68.8571,69.23445448,,4.204353192,0.26773170200000,,,
DOM,Dominican Republic,2020-04-08,38,-68.5429,69.87211941,,4.420022346,0.24444760400000,,,
DOM,Dominican Republic,2020-04-09,39,-67.9714,70.47028933,,4.664460504,0.26801840100000,,,
DOM,Dominican Republic,2020-04-10,40,-69.4,71.03263593,,4.938458396,0.29280500500000,,,
DOM,Dominican Republic,2020-04-11,41,-69.7143,71.56237449,,5.240016641,0.32207490200000,,,
DOM,Dominican Republic,2020-04-12,42,-69.8571,72.06233507,,5.565033491,0.28560093900000,,,
DOM,Dominican Republic,2020-04-13,43,-69.7143,72.53502036,,5.908204655,0.29945497800000,,,
DOM,Dominican Republic,2020-04-14,44,-69.6,72.982653,,6.263879307,0.28615638300000,,,
DOM,Dominican Republic,2020-04-15,45,-69.3429,73.4072148,,6.626634774,0.30271128000000,,,
DOM,Dominican Republic,2020-04-16,46,-69.1714,73.81047924,,6.99142048,0.26901413000000,,,
DOM,Dominican Republic,2020-04-17,47,-67.1143,74.19403883,,7.35330818,0.26641958600000,,,
DOM,Dominican Republic,2020-04-18,48,-66.4571,77.59956748,,7.707116045,0.26867514300000,,,
DOM,Dominican Republic,2020-04-19,49,-65.9714,77.96195118,,8.047281876,0.27777536900000,,,
DOM,Dominican Republic,2020-04-20,50,-65.7143,78.30791135,,8.368242035,0.28059124800000,,,
DOM,Dominican Republic,2020-04-21,51,-65.8857,78.6385555,,8.665304601,0.27046779300000,,,
DOM,Dominican Republic,2020-04-22,52,-65.6857,78.95489227,,8.935772041,0.24962083100000,,,
DOM,Dominican Republic,2020-04-23,53,-65.6286,79.25784237,,9.179983173,0.25932683800000,,,
DOM,Dominican Republic,2020-04-24,54,-65.6,79.54824814,,9.401957763,0.22850645900000,,,
DOM,Dominican Republic,2020-04-25,55,-65.2857,79.82688179,,9.609380472,0.21987254600000,,,
DOM,Dominican Republic,2020-04-26,56,-64.9714,80.09445267,,9.812758296,0.19581098600000,,,
DOM,Dominican Republic,2020-04-27,57,-64.7429,80.35161361,,10.02379724,0.17475321900000,,,
DOM,Dominican Republic,2020-04-28,58,-63.9429,83.85176108,,10.25331088,0.17825569600000,,,
DOM,Dominican Republic,2020-04-29,59,-63.6286,84.09946371,,10.50916694,0.17045115800000,,,
DOM,Dominican Republic,2020-04-30,60,-63.2857,84.33808157,,10.79476546,0.17351066300000,,,
DOM,Dominican Republic,2020-05-01,61,-62.9143,84.5681097,,11.10838223,0.18050763300000,,,
DOM,Dominican Republic,2020-05-02,62,-62.3714,84.7900075,,11.44349993,0.18809933300000,,,
DOM,Dominican Republic,2020-05-03,63,-61.8857,85.00420189,,11.79007739,0.20022688100000,,,
DOM,Dominican Republic,2020-05-04,64,-62.4857,85.21109018,,12.13653167,0.20896870900000,,,
DOM,Dominican Republic,2020-05-05,65,-62,85.4110426,,12.47204926,0.21838984300000,,,
DOM,Dominican Republic,2020-05-06,66,-61.5429,85.6044046,,12.78874176,0.22275322400000,,,
DOM,Dominican Republic,2020-05-07,67,-61.1143,85.79149888,,13.08320628,0.21439536500000,,,
DOM,Dominican Republic,2020-05-08,68,-60.5714,85.97262729,,13.3571944,0.20646888800000,,,
DOM,Dominican Republic,2020-05-09,69,-60.0857,86.14807246,,13.61727515,0.22242523100000,,,
DOM,Dominican Republic,2020-05-10,70,-59.6857,86.31809932,,13.87353029,0.22570945100000,,,
DOM,Dominican Republic,2020-05-11,71,-58.3143,86.48295651,,14.13748477,0.22276666700000,,,
DOM,Dominican Republic,2020-05-12,72,-58.0857,86.64287757,,14.41962642,0.22147226200000,,,
DOM,Dominican Republic,2020-05-13,73,-57.9429,86.79808211,,14.72697753,0.21457898200000,,,
DOM,Dominican Republic,2020-05-14,74,-57.9143,86.94877684,,15.06117877,0.19728782500000,,,
DOM,Dominican Republic,2020-05-15,75,-57.8286,87.09515648,,15.41748996,0.20429641500000,,,
DOM,Dominican Republic,2020-05-16,76,-57.4857,87.23740466,,15.78500682,0.18672976500000,,,
DOM,Dominican Republic,2020-05-17,77,-57.0857,87.37569467,,16.14821487,0.16055317700000,,,
DOM,Dominican Republic,2020-05-18,78,-56.5714,84.11503697,,16.48965684,0.16648124900000,,,
DOM,Dominican Republic,2020-05-19,79,-55.9714,84.24078037,,16.7931052,0.18117539200000,,,
DOM,Dominican Republic,2020-05-20,80,-54.5429,76.08065394,,17.04642192,0.17553013700000,,,
DOM,Dominican Republic,2020-05-21,81,-52.9429,76.1860298,,17.24343918,0.17893533700000,,,
DOM,Dominican Republic,2020-05-22,82,-51.4571,76.28866541,,17.38455031,0.17054394100000,,,
DOM,Dominican Republic,2020-05-23,83,-49.9143,76.38866672,,17.47604326,0.17414016400000,,,
DOM,Dominican Republic,2020-05-24,84,-49.2571,76.48613425,,17.52841531,0.18693984400000,,,
DOM,Dominican Republic,2020-05-25,85,-47.5429,76.58116346,,17.5540946,0.17619776100000,,,
DOM,Dominican Republic,2020-05-26,86,-46.1429,76.67384506,,17.56516524,0.15303004600000,,,
DOM,Dominican Republic,2020-05-27,87,-45.6,76.76426528,,17.57172839,0.16831791000000,,,
DOM,Dominican Republic,2020-05-28,88,-45.2571,76.85250617,,17.58126545,0.18058492500000,,,
DOM,Dominican Republic,2020-05-29,89,-44.6286,76.93864586,,17.59891995,0.19016110600000,,,
DOM,Dominican Republic,2020-05-30,90,-43.5143,77.02275876,,17.62824867,0.18563520200000,,,
DOM,Dominican Republic,2020-05-31,91,-41.6571,77.10491579,,17.67192787,0.18500118800000,,,
DOM,Dominican Republic,2020-06-01,92,-41.4857,72.16910739,,17.73209159,0.18562198500000,,,
DOM,Dominican Republic,2020-06-02,93,-41.2,72.24144348,,17.81024438,0.18439067500000,,,
DOM,Dominican Republic,2020-06-03,94,-40.6,72.31215471,,17.90687501,0.17079947100000,,,
DOM,Dominican Republic,2020-06-04,95,-39.8857,72.38129538,,18.02097583,0.16497000800000,,,
DOM,Dominican Republic,2020-06-05,96,-39.4857,72.44891738,,18.1496955,0.15805947500000,,,
DOM,Dominican Republic,2020-06-06,97,-39.6286,72.51507034,,18.28834212,0.16434305700000,,,
DOM,Dominican Republic,2020-06-07,98,-40.5429,72.57980176,,18.4308976,0.16482760100000,,,
DOM,Dominican Republic,2020-06-08,99,-39.9429,72.64315709,,18.57108022,0.18033685300000,,,
DOM,Dominican Republic,2020-06-09,100,-39.3714,72.70517985,,18.70384745,0.18723294100000,,,
DOM,Dominican Republic,2020-06-10,101,-38.9429,72.76591176,,18.82709626,0.19352179800000,,,
DOM,Dominican Republic,2020-06-11,102,-40.4,72.82539279,,18.94321699,0.21662239300000,,,
DOM,Dominican Republic,2020-06-12,103,-40.1429,72.88366131,,19.06006884,0.22780790400000,,,
DOM,Dominican Republic,2020-06-13,104,-39.8857,72.94075408,,19.19094747,0.23137182700000,,,
DOM,Dominican Republic,2020-06-14,105,-38.9714,72.99670643,,19.35327646,0.22877721100000,,,
DOM,Dominican Republic,2020-06-15,106,-38.5429,73.05155227,,19.56611565,0.21214515700000,,,
DOM,Dominican Republic,2020-06-16,107,-37.9429,73.10532416,,19.84698107,0.21817114100000,,,
DOM,Dominican Republic,2020-06-17,108,-37.7429,73.15805342,,20.20874912,0.21659162700000,,,
DOM,Dominican Republic,2020-06-18,109,-35.8571,73.20977014,,20.65741183,0.20532260600000,,,
DOM,Dominican Republic,2020-06-19,110,-35.6286,73.26050326,,21.19120476,0.19065110300000,,,
DOM,Dominican Republic,2020-06-20,111,-35.3429,73.31028065,,21.80122088,0.19194260600000,,,
DOM,Dominican Republic,2020-06-21,112,-35.3143,73.35912911,,22.47320512,0.21418825500000,,,
DOM,Dominican Republic,2020-06-22,113,-35.6571,73.40707445,,23.18982828,0.23012426700000,,,
DOM,Dominican Republic,2020-06-23,114,-35.8857,73.45414154,,23.93247109,0.23255335100000,,,
DOM,Dominican Republic,2020-06-24,115,-35.6857,73.50035433,,24.68157579,0.24109686600000,,,
DOM,Dominican Republic,2020-06-25,116,-35.2571,73.54573592,,25.41520911,0.23373701900000,,,
DOM,Dominican Republic,2020-06-26,117,-35.0857,73.59030857,,26.10659363,0.23898629800000,,,
DOM,Dominican Republic,2020-06-27,118,-34.8286,73.63409375,,26.72243888,0.23978217300000,,,
DOM,Dominican Republic,2020-06-28,119,-34.1143,70.24931894,,27.22405545,0.22704870100000,,,
DOM,Dominican Republic,2020-06-29,120,-33.5143,70.28953129,,27.57203566,0.21212341900000,,,
DOM,Dominican Republic,2020-06-30,121,-32.5429,70.83410196,,27.73345509,0.21990565100000,,,
DOM,Dominican Republic,2020-07-01,122,-31.7429,65.85212944,,27.68934633,0.22643732500000,,,
DOM,Dominican Republic,2020-07-02,123,-31.0286,66.04388019,,27.44025643,0.24340968100000,,,
DOM,Dominican Republic,2020-07-03,124,-30.0286,66.20889526,,27.00836073,0.26426079300000,,,
DOM,Dominican Republic,2020-07-04,125,-28.6,66.35645897,,26.43522875,0.28070582800000,,,
DOM,Dominican Republic,2020-07-05,126,-28.0571,66.49136368,,25.77504549,0.31478536200000,,,
DOM,Dominican Republic,2020-07-06,127,-27.7143,66.61647603,,25.08453141,0.33400501900000,,,
DOM,Dominican Republic,2020-07-07,128,-27.9429,66.73367768,,24.41250998,0.31535635400000,,,
DOM,Dominican Republic,2020-07-08,129,-28.4,66.84428599,,23.79274543,0.34329942000000,,,
DOM,Dominican Republic,2020-07-09,130,-28.6286,66.94926808,,23.31519234,0.37246580700000,,,
DOM,Dominican Republic,2020-07-10,131,-29.0857,67.04936049,,22.97897904,0.38782032700000,,,
DOM,Dominican Republic,2020-07-11,132,-30,67.14514062,,22.77335745,0.40080001200000,,,
DOM,Dominican Republic,2020-07-12,133,-30.4571,67.237072,,22.68244994,0.41456525700000,,,
DOM,Dominican Republic,2020-07-13,134,-30.7143,67.32553413,,22.69013696,0.46498849000000,,,
DOM,Dominican Republic,2020-07-14,135,-30.9429,67.41084288,,22.78368343,0.54537046600000,,,
DOM,Dominican Republic,2020-07-15,136,-30.8286,67.49326495,,22.95498932,0.58212916900000,,,
DOM,Dominican Republic,2020-07-16,137,-30.7143,67.57302827,,23.12629521,0.62401287300000,,,
DOM,Dominican Republic,2020-07-17,138,-30.5714,67.65032974,,23.2976011,0.67799625900000,,,
DOM,Dominican Republic,2020-07-18,139,-30.5714,67.72534106,,23.46890699,0.73517481700000,,,
DOM,Dominican Republic,2020-07-19,140,-30.9143,67.79821321,,23.64021288,0.78549701800000,,,
ECU,Ecuador,2020-02-25,0,-8.3714,,,0,,,,
ECU,Ecuador,2020-02-26,0,-9.2,,,0,,,,
ECU,Ecuador,2020-02-27,0,-9.6571,,,0,,,,
ECU,Ecuador,2020-02-28,0,-9.8571,,,0,,,,
ECU,Ecuador,2020-02-29,0,-9.6571,,,0,,,,
ECU,Ecuador,2020-03-01,1,-10.2286,11.11111111,,0.006712764,,,,
ECU,Ecuador,2020-03-02,2,-6.4571,13.07529661,,0.014414128,,,,
ECU,Ecuador,2020-03-03,3,-1.7714,13.37915717,,0.023429064,,,,
ECU,Ecuador,2020-03-04,4,-1,13.51673723,,0.034220954,,,,
ECU,Ecuador,2020-03-05,5,-0.6,13.59563109,,0.047420959,,,,
ECU,Ecuador,2020-03-06,6,-0.4571,13.64686369,,0.063813974,,,,
ECU,Ecuador,2020-03-07,7,-0.6,13.68283361,,0.084283749,,,,
ECU,Ecuador,2020-03-08,8,0.2,13.7094843,,0.103043941,,,,
ECU,Ecuador,2020-03-09,9,-0.2,13.73002512,,0.126790079,,,,
ECU,Ecuador,2020-03-10,10,-0.5429,13.74634249,,0.156294581,,,,
ECU,Ecuador,2020-03-11,11,-0.9714,13.7596183,,0.19242019,,,,
ECU,Ecuador,2020-03-12,12,-1.0286,13.77063085,,0.236119795,,,,
ECU,Ecuador,2020-03-13,13,-1.9714,19.94324919,,0.288353701,,,,
ECU,Ecuador,2020-03-14,14,-3.3143,22.18705527,,0.34996041,,,,
ECU,Ecuador,2020-03-15,15,-6.6571,34.65242071,,0.42155441,,,,
ECU,Ecuador,2020-03-16,16,-8.4286,36.9088803,,0.503497125,,,,
ECU,Ecuador,2020-03-17,17,-16.4,47.79916995,,0.595925722,,,,
ECU,Ecuador,2020-03-18,18,-26.4571,52.6066338,,0.69878835,,,,
ECU,Ecuador,2020-03-19,19,-37,56.16964735,,0.811843211,,,,
ECU,Ecuador,2020-03-20,20,-46.6,59.02568241,,0.934603446,,,,
ECU,Ecuador,2020-03-21,21,-56,61.40519231,,1.066215021,,,,
ECU,Ecuador,2020-03-22,22,-63.6286,63.43605839,,1.205249413,,,,
ECU,Ecuador,2020-03-23,23,-72.6571,65.1990025,,1.349434294,,,,
ECU,Ecuador,2020-03-24,24,-75.5714,66.7491135,,1.495453896,,,,
ECU,Ecuador,2020-03-25,25,-76.6286,68.12601517,,1.639039678,,,,
ECU,Ecuador,2020-03-26,26,-77.3714,69.35930991,,1.775520261,,,,
ECU,Ecuador,2020-03-27,27,-77.8857,70.4717597,,1.900814347,,,,
ECU,Ecuador,2020-03-28,28,-78.1429,71.48126885,,2.01265191,,,,
ECU,Ecuador,2020-03-29,29,-78.4,72.40218294,,2.111716651,,,,
ECU,Ecuador,2020-03-30,30,-78.2857,73.24617374,,2.20241327,,,,
ECU,Ecuador,2020-03-31,31,-78.2857,74.02286177,,2.293029566,,,,
ECU,Ecuador,2020-04-01,32,-77.6571,74.74026598,,2.395120243,,,,
ECU,Ecuador,2020-04-02,33,-77.3429,75.40513586,,2.52199902,,,,
ECU,Ecuador,2020-04-03,34,-76.8571,76.02320147,,2.686302393,,,,
ECU,Ecuador,2020-04-04,35,-76.3429,76.59936481,,2.89677118,,,,
ECU,Ecuador,2020-04-05,36,-76.0571,77.13784837,,3.154718603,,,,
ECU,Ecuador,2020-04-06,37,-76.0857,77.64231203,,3.451126089,,,,
ECU,Ecuador,2020-04-07,38,-75.9429,78.11594593,,3.765669668,,,,
ECU,Ecuador,2020-04-08,39,-75.8286,78.56154522,,4.06884339,,,,
ECU,Ecuador,2020-04-09,40,-75.4286,78.98157059,,4.327347538,,,,
ECU,Ecuador,2020-04-10,41,-75.6,79.37819779,,4.511451852,,,,
ECU,Ecuador,2020-04-11,42,-77.0571,79.75335848,,4.60208492,,,,
ECU,Ecuador,2020-04-12,43,-78.3429,80.10877408,,4.595703039,,,,
ECU,Ecuador,2020-04-13,44,-77.8,80.44598409,,4.506029582,,,,
ECU,Ecuador,2020-04-14,45,-77.2857,80.76636981,,4.362609564,,,,
ECU,Ecuador,2020-04-15,46,-76.9714,81.07117447,,4.206396574,,,,
ECU,Ecuador,2020-04-16,47,-76.5429,81.36152028,,4.082918246,,,,
ECU,Ecuador,2020-04-17,48,-75.6857,81.63842297,,4.034240431,,,,
ECU,Ecuador,2020-04-18,49,-75.1714,81.90280428,,4.091596632,,,,
ECU,Ecuador,2020-04-19,50,-74.8857,82.15550272,,4.270427116,,,,
ECU,Ecuador,2020-04-20,51,-74.4286,82.39728284,,4.568808723,,,,
ECU,Ecuador,2020-04-21,52,-74.3429,82.62884327,,4.969210291,,,,
ECU,Ecuador,2020-04-22,53,-74.0857,82.85082379,,5.442713049,,,,
ECU,Ecuador,2020-04-23,54,-74.0857,83.0638114,,5.954488847,,,,
ECU,Ecuador,2020-04-24,55,-74.0857,83.26834574,,6.469560285,,,,
ECU,Ecuador,2020-04-25,56,-73.7429,83.4649238,,6.958176327,,,,
ECU,Ecuador,2020-04-26,57,-73.5143,83.65400406,,7.400189909,,,,
ECU,Ecuador,2020-04-27,58,-73.4,83.83601021,,7.787587431,,,,
ECU,Ecuador,2020-04-28,59,-72.9143,84.01133439,,8.124421267,,,,
ECU,Ecuador,2020-04-29,60,-72.4857,84.1803401,,8.424065419,,,,
ECU,Ecuador,2020-04-30,61,-71.8857,84.34336479,,8.704631217,,,,
ECU,Ecuador,2020-05-01,62,-71.5429,84.50072216,,8.983831849,,,,
ECU,Ecuador,2020-05-02,63,-71.0857,84.65270421,,9.274470426,,,,
ECU,Ecuador,2020-05-03,64,-70.6286,84.79958314,,9.581277554,,,,
ECU,Ecuador,2020-05-04,65,-69.9143,84.94161297,,9.899465836,,,,
ECU,Ecuador,2020-05-05,66,-69.2,85.07903103,,10.21518185,,,,
ECU,Ecuador,2020-05-06,67,-68.3714,85.21205938,,10.50789757,,,,
ECU,Ecuador,2020-05-07,68,-67.6571,85.34090595,,10.75438767,,,,
ECU,Ecuador,2020-05-08,69,-66.5714,85.4657657,,10.93340442,,,,
ECU,Ecuador,2020-05-09,70,-65.5429,85.58682159,,11.02987021,,,,
ECU,Ecuador,2020-05-10,71,-64.0286,85.70424553,,11.03766533,,,,
ECU,Ecuador,2020-05-11,72,-63.6571,85.81819915,,10.96058875,,,,
ECU,Ecuador,2020-05-12,73,-63.1429,85.92883463,,10.81144288,,,,
ECU,Ecuador,2020-05-13,74,-62.8571,86.03629532,,10.60938598,,,,
ECU,Ecuador,2020-05-14,75,-62.5714,86.14071642,,10.37603638,,,,
ECU,Ecuador,2020-05-15,76,-62.3714,86.24222551,,10.13127564,,,,
ECU,Ecuador,2020-05-16,77,-62.1714,86.34094313,,9.889911221,,,,
ECU,Ecuador,2020-05-17,78,-62.6857,86.43698321,,9.659981494,,,,
ECU,Ecuador,2020-05-18,79,-62.1143,86.53045357,,9.442797517,,,,
ECU,Ecuador,2020-05-19,80,-61.6857,86.62145627,,9.234289369,,,,
ECU,Ecuador,2020-05-20,81,-60.8857,86.71008806,,9.027115094,,,,
ECU,Ecuador,2020-05-21,82,-60.0286,86.79644065,,8.813105154,,,,
ECU,Ecuador,2020-05-22,83,-59.3143,86.88060106,,8.585742703,,,,
ECU,Ecuador,2020-05-23,84,-58.2571,86.96265197,,8.342387199,,,,
ECU,Ecuador,2020-05-24,85,-57.8286,87.04267189,,8.085901891,,,,
ECU,Ecuador,2020-05-25,86,-56.9143,87.1207355,,7.825314858,,,,
ECU,Ecuador,2020-05-26,87,-55.9714,87.19691385,,7.575255045,,,,
ECU,Ecuador,2020-05-27,88,-55.4571,87.27127458,,7.354131486,,,,
ECU,Ecuador,2020-05-28,89,-54.8571,87.34388212,,7.181299878,,,,
ECU,Ecuador,2020-05-29,90,-54.3143,87.4147979,,7.073653082,,,,
ECU,Ecuador,2020-05-30,91,-53.2857,87.48408048,,7.042224183,,,,
ECU,Ecuador,2020-05-31,92,-52.5714,87.55178577,,7.089489359,,,,
ECU,Ecuador,2020-06-01,93,-51.2,87.61796713,,7.208080555,,,,
ECU,Ecuador,2020-06-02,94,-50.4286,87.68267555,,7.381392006,,,,
ECU,Ecuador,2020-06-03,95,-49.1714,87.74595975,,7.586119105,,,,
ECU,Ecuador,2020-06-04,96,-47.8857,87.80786633,,7.79620407,,,,
ECU,Ecuador,2020-06-05,97,-46.6857,87.86843988,,7.987261581,,,,
ECU,Ecuador,2020-06-06,98,-44.8,87.92772307,,8.1404438,,,,
ECU,Ecuador,2020-06-07,99,-44.2286,87.98575678,,8.244952229,,,,
ECU,Ecuador,2020-06-08,100,-43.6857,88.04258016,,8.298813657,,,,
ECU,Ecuador,2020-06-09,101,-42.9429,88.09823076,,8.30795528,,,,
ECU,Ecuador,2020-06-10,102,-42.4571,88.15274456,,8.283913577,,,,
ECU,Ecuador,2020-06-11,103,-42.2,88.20615611,,8.240777623,,,,
ECU,Ecuador,2020-06-12,104,-41.7714,88.25849856,,8.192151101,,,,
ECU,Ecuador,2020-06-13,105,-41.3429,88.30980373,,8.148906796,,,,
ECU,Ecuador,2020-06-14,106,-41.0571,88.36010222,,8.11816608,,,,
ECU,Ecuador,2020-06-15,107,-40.6857,88.40942339,,8.103439395,,,,
ECU,Ecuador,2020-06-16,108,-40.1143,88.45779551,,8.105489873,,,,
ECU,Ecuador,2020-06-17,109,-39.8,88.50524575,,8.123427689,,,,
ECU,Ecuador,2020-06-18,110,-39.5429,88.55180025,,8.155715913,,,,
ECU,Ecuador,2020-06-19,111,-39.1714,85.10256834,,8.200991615,,,,
ECU,Ecuador,2020-06-20,112,-38.4857,85.14477914,,8.258724293,,,,
ECU,Ecuador,2020-06-21,113,-37.6,85.18621533,,8.32973334,,,,
ECU,Ecuador,2020-06-22,114,-38.0286,85.22689808,,8.416512356,,,,
ECU,Ecuador,2020-06-23,115,-38.1714,85.26684776,,8.523249508,,,,
ECU,Ecuador,2020-06-24,116,-38.1714,85.30608405,,8.655431245,,,,
ECU,Ecuador,2020-06-25,117,-38.2,85.34462591,,8.818982312,,,,
ECU,Ecuador,2020-06-26,118,-38.3714,85.38249162,,9.018987461,,,,
ECU,Ecuador,2020-06-27,119,-38.6571,85.41969886,,9.258160107,,,,
ECU,Ecuador,2020-06-28,120,-39.2571,85.45626467,,9.535367812,,,,
ECU,Ecuador,2020-06-29,121,-38.8,85.49220551,,9.844688907,,,,
ECU,Ecuador,2020-06-30,122,-38.5143,85.52753728,,10.17552349,,,,
ECU,Ecuador,2020-07-01,123,-38.1143,85.56227537,,10.51406581,,,,
ECU,Ecuador,2020-07-02,124,-37.6,85.59643461,,10.84590422,,,,
ECU,Ecuador,2020-07-03,125,-37.0571,85.63002938,,11.15892611,,,,
ECU,Ecuador,2020-07-04,126,-36.6857,85.66307357,,11.44546072,,,,
ECU,Ecuador,2020-07-05,127,-35.4286,85.69558061,,11.69116646,,,,
ECU,Ecuador,2020-07-06,128,-35.1143,85.72756351,,11.89771832,,,,
ECU,Ecuador,2020-07-07,129,-34.8857,85.75903486,,12.06998661,,,,
ECU,Ecuador,2020-07-08,130,-34.8571,85.79000685,,12.21478797,,,,
ECU,Ecuador,2020-07-09,131,-34.8571,85.82049127,,12.33904008,,,,
ECU,Ecuador,2020-07-10,132,-34.8571,85.85049957,,12.4480206,,,,
ECU,Ecuador,2020-07-11,133,-34.8571,85.88004282,,12.54451688,,,,
ECU,Ecuador,2020-07-12,134,-34.6857,85.90913176,,12.64101317,,,,
ECU,Ecuador,2020-07-13,135,-34.9143,85.93777679,,12.73750945,,,,
ECU,Ecuador,2020-07-14,136,-35.0571,85.96598802,,12.83400574,,,,
ECU,Ecuador,2020-07-15,137,-35.0857,85.99377522,,12.93050202,,,,
ECU,Ecuador,2020-07-16,138,-34.9429,86.0211479,,13.0269983,,,,
ECU,Ecuador,2020-07-17,139,-34.8571,86.04811527,,13.12349459,,,,
ECU,Ecuador,2020-07-18,140,-34.7714,86.07468627,,13.21999087,,,,
ECU,Ecuador,2020-07-19,141,-34.6286,86.1008696,,13.31648715,,,,
GTM,Guatemala,2020-02-25,0,-0.8,,,0,,,,
GTM,Guatemala,2020-02-26,0,-0.9143,,,0,,,,
GTM,Guatemala,2020-02-27,0,-0.7429,,,0,,,,
GTM,Guatemala,2020-02-28,0,-0.3429,,,0,,,,
GTM,Guatemala,2020-02-29,0,0.6,,,0,,,,
GTM,Guatemala,2020-03-01,0,1.3143,,,0,,,,
GTM,Guatemala,2020-03-02,0,1.8571,,,0,,,,
GTM,Guatemala,2020-03-03,0,2.4571,,,0,,,,
