state_code,state_same,state_short,date,days,daily_dases,total_cases,deaths_daily,deaths_dotal,dchool_closure,days_since_schools_closed,workplace_closure,days_workplace_closure,public_events_cancelled,public_events_cancelled_days,public_transit_suspended,days_since_transit_suspend,information_campaign,information_campaign_days,internal_travel_control,days_since_internal_travel_ban,international_travel_controls,days_since_international_ban,use_face_masks,days_use_face_mask,stay_at_home,days_since_stay_at_home,rest_on_gatherings,days_rest_on_gatherings,mobility_index,policy_index,ranking_mobility_daily,ranking_mobility_accumulated,ranking_policy_daily,ranking_policy_accumulated
25,Sinaloa,Sin,2020-03-21,23,1,12,0,0,1,2,0,0,0.5,2,0,0,1,2,0,0,0.1046512,0,0,0,0,0,0.25,2,-7.114286,7.938566,23,18,22,27
26,Sonora,Son,2020-03-21,23,0,14,0,0,1,5,0,0,1,5,0,0,1,5,0.5,1,0.1046512,0,0,0,0,0,1,5,-13.25714,19.27804,6,14,6,8
27,Tabasco,Tab,2020-03-21,23,3,28,0,0,0,0,0,0,0.5,8,0,0,0.5,8,0.5,2,0.1046512,0,0,0,0,0,0.25,8,-2.028571,8.660254,32,32,19,17
28,Tamaulipas,Tamps,2020-03-21,23,1,6,0,0,1,5,0,0,1,8,0,0,1,5,0.5,5,0.1046512,0,0,0,0,0,1,8,-12.08571,22.95789,11,22,1,5
29,Tlaxcala,Tlax,2020-03-21,23,0,3,0,0,1,6,0,0,0,0,0,0,1,6,0,0,0.1046512,0,0,0,0,0,0,0,-10.82857,10,12,21,16,19
30,Veracruz,Ver,2020-03-21,23,1,26,0,0,1,5,0,0,0.5,8,0,0,1,6,0,0,0.1046512,0,0,0,0,0,0.5,8,-3.428571,15.33786,31,29,9,7
31,Yucat�n,Yuc,2020-03-21,23,2,43,0,0,1,5,0,0,0,0,0.5,1,1,5,0.5,5,0.5,8,0,0,0,0,0,0,-22.77143,14.09817,1,1,10,13
32,Zacatecas,Zac,2020-03-21,23,1,6,0,0,0,0,0,0,0,0,0,0,0.5,7,0,0,0.1046512,0,0,0,0,0,0,0,-7.942857,2.700309,19,7,30,26
0,Nacional,Nacional,2020-03-22,24,56,936,2,7,,,,,,,,,,,,,,,,,,,,,-13.84607,12.0157,,,,
1,Aguascalientes,Ags,2020-03-22,24,1,16,0,0,1,3,0,0,1,10,0,0,0,0,0,0,0.1046512,0,0,0,0,0,0,0,-16.77143,9.788657,9,9,18,17
2,Baja California,BC,2020-03-22,24,0,24,0,0,1,3,0,0,1,7,0,0,0,0,0,0,0.1046512,0,0,0,0,0,0,0,-16.2,8.755605,10,5,23,22
3,Baja California Sur,BCS,2020-03-22,24,3,10,0,0,1,3,0,0,1,5,0,0,0,0,0,0,0.5,9,0,0,0,0,0,0,-11.05714,9.736238,21,27,19,23
4,Campeche,Camp,2020-03-22,24,0,3,0,0,1,4,0,0,1,11,0,0,0,0,0.5,6,0.5,4,0,0,0,0,0,0,-14.17143,13.88274,13,10,11,10
5,Coahuila,Coah,2020-03-22,24,2,27,0,0,1,3,0,0,1,4,0,0,0,0,0,0,0.1046512,0,0,0,0,0,0,0,-13.77143,7.464102,16,28,24,27
6,Colima,Col,2020-03-22,24,0,2,0,0,1,6,0.5,6,1,6,0.5,3,1,6,0,0,0.1046512,0,0,0,0.3,1,0,0,-21.4,19.47848,3,2,7,9
7,Chiapas,Chis,2020-03-22,24,3,8,0,0,1,3,0,0,1,8,0,0,0.5,3,0,0,0.1046512,0,0,0,0,0,0,0,-8.285714,10.85301,30,12,16,21
8,Chihuahua,Chih,2020-03-22,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,0,0,0,0,0,-10.4,0.6,24,29,32,32
9,Ciudad de Mexico,CDMX,2020-03-22,24,5,186,2,2,1,3,0,0,1,6,0,0,0,0,0,0,0.1046512,0,0,0,0,0,0.5,8,-19.94286,11.19151,5,4,15,20
10,Durango,Dgo,2020-03-22,24,0,6,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0.1046512,0,0,0,0.3,2,0,0,-13,5.320664,17,22,26,29
11,Guanajuato,Gto,2020-03-22,24,5,39,0,0,1,6,0,0,0.5,6,0,0,1,6,0,0,0.1046512,0,0,0,0,0,0.25,6,-15.57143,13.47219,11,6,12,15
12,Guerrero,Gro,2020-03-22,24,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1046512,0,0,0,0.3,2,0,0,-10.37143,0.8485282,25,15,31,31
13,Hidalgo,Hgo,2020-03-22,24,0,14,0,0,0,0,0,0,0,0,0.5,2,1,2,0,0,0.1046512,0,0,0,0.3,6,0,0,-9.571428,5.712335,28,20,25,30
14,Jalisco,Jal,2020-03-22,24,5,86,0,0,1,6,0.5,6,0.5,10,0.5,6,1,6,0.5,6,0.5,6,0,0,0.3,3,0.25,10,-21.28572,24.12908,4,8,2,6
15,Estado de Mexico,Edomex,2020-03-22,24,6,100,0,0,0,0,0,0,1,7,0,0,1,6,0,0,0.1046512,0,0,0,0,0,0.25,7,-10.85714,11.51336,23,25,14,16
16,Michoac�n,Mich,2020-03-22,24,1,17,0,0,0,0,0,0,1,7,0,0,1,7,0,0,0.1046512,0,0,0,0.3,7,0,0,-10.37143,12.17046,26,18,13,14
17,Morelos,Mor,2020-03-22,24,0,5,0,1,1,5,0,0,1,5,0,0,1,21,0,0,0.1046512,0,0,0,0.3,12,0,0,-9.628572,20.18788,27,31,6,2
18,Nayarit,Nay,2020-03-22,24,0,4,0,0,0,0,0,0,1,7,0.5,6,1,16,0.5,6,0.5,6,0,0,0.3,16,0,0,-13.85714,21.79048,15,17,3,3
19,Nuevo Le�n,NL,2020-03-22,24,2,72,0,0,0,0,0,0,0,0,0.5,15,1,24,0,0,0.5,3,0,0,0.3,6,0.25,9,-26.05714,17.24064,2,11,8,1
20,Oaxaca,Oax,2020-03-22,24,1,9,0,1,0,0,0,0,1,10,0,0,0,0,0,0,0.5,12,0,0,0.5,1,0,0,-9.114285,9.724555,29,14,20,13
21,Puebla,Pue,2020-03-22,24,7,62,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0.1046512,0,0,0,0,0,0,0,-10.91429,4.89898,22,19,27,25
22,Quer�taro,Qro,2020-03-22,24,0,24,0,1,1,7,0,0,1,9,0,0,1,13,0,0,0.1046512,0,0,0,0.3,11,0,0,-15.28571,20.49258,12,24,5,4
23,Quintana Roo,QRoo,2020-03-22,24,2,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1046512,0,0,0,0.3,25,0,0,-17.31429,3,7,3,30,11
24,San Luis Potos�,SLP,2020-03-22,24,2,16,0,0,0,0,0,0,0.5,7,0,0,0,0,0,0,0.1046512,0,0,0,0,0,0.25,7,-12.37143,3.968627,19,26,29,26
25,Sinaloa,Sin,2020-03-22,24,5,17,0,0,1,3,0,0,0.5,3,0,0,1,3,0,0,0.1046512,0,0,0,0,0,0.25,3,-11.6,9.526279,20,16,21,24
26,Sonora,Son,2020-03-22,24,1,15,0,0,1,6,0,0,1,6,0,0,1,6,0.5,2,0.1046512,0,0,0,0,0,1,6,-18.45714,21.01013,6,13,4,7
27,Tabasco,Tab,2020-03-22,24,0,28,0,0,0,0,0,0,0.5,9,0,0,0.5,9,0.5,3,0.1046512,0,0,0,0,0,0.25,9,-6.428571,9.232051,32,32,22,19
28,Tamaulipas,Tamps,2020-03-22,24,1,7,0,0,1,6,0,0,1,9,0,0,1,6,0.5,6,0.1046512,0,0,0,0,0,1,9,-17.22857,24.24745,8,21,1,5
29,Tlaxcala,Tlax,2020-03-22,24,1,4,0,0,1,7,0,0,0,0,0,0,1,7,0,0,0.1046512,0,0,0,0,0,0,0,-14.11429,10.58301,14,23,17,18
30,Veracruz,Ver,2020-03-22,24,0,26,0,0,1,6,0,0,0.5,9,0,0,1,7,0,0,0.1046512,0,0,0,0,0,0.5,9,-7.857143,16.19048,31,30,9,8
31,Yucat�n,Yuc,2020-03-22,24,3,46,0,0,1,6,0,0,0,0,0.5,2,1,6,0.5,6,0.5,9,0,0,0,0,0,0,-28,15.46166,1,1,10,12
32,Zacatecas,Zac,2020-03-22,24,0,6,0,0,0,0,0,0,0.5,1,0,0,0.5,8,0,0,0.1046512,0,0,0,0,0,0.25,1,-12.82857,4.328427,18,7,28,28
0,Nacional,Nacional,2020-03-23,25,49,985,0,7,,,,,,,,,,,,,,,,,,,,,-15.72115,14.29165,,,,
1,Aguascalientes,Ags,2020-03-23,25,5,21,0,0,1,4,0,0,1,11,0,0,1,1,0,0,0.1046512,0,0,0,0.3,1,0,0,-19,12.97627,9,8,16,17
2,Baja California,BC,2020-03-23,25,1,25,0,0,1,4,0,0,1,8,0,0,1,1,0,0,0.1046512,0,0,0,0,0,0,0,-17.91429,11.43049,10,7,22,23
3,Baja California Sur,BCS,2020-03-23,25,0,10,0,0,1,4,0,0,1,6,0,0,1,1,0,0,0.5,10,0,0,0.3,1,0,0,-13.68571,13.19875,22,26,15,22
4,Campeche,Camp,2020-03-23,25,0,3,0,0,1,5,0,0,1,12,0,0,0.5,1,0.5,7,0.5,5,0,0,0,0,0,0,-16.71428,15.71544,12,11,11,10
5,Coahuila,Coah,2020-03-23,25,3,30,0,0,1,4,0,0,1,5,0,0,0,0,0,0,0.1046512,0,0,0,0,0,0,0,-16.48571,8.307613,13,28,26,27
6,Colima,Col,2020-03-23,25,0,2,0,0,1,7,0.5,7,1,7,0.5,4,1,7,0,0,0.1046512,0,0,0,0.3,2,0,0,-24.82857,20.95382,3,2,6,9
7,Chiapas,Chis,2020-03-23,25,1,9,0,0,1,4,0,0,1,9,0,0,0.5,4,0,0,0.1046512,0,0,0,0,0,0,0,-10.31429,11.76697,31,13,20,21
8,Chihuahua,Chih,2020-03-23,25,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5,4,0,0,0.3,1,0,0,-12.62857,3.318741,23,29,32,32
9,Ciudad de Mexico,CDMX,2020-03-23,25,4,190,0,2,1,4,0,0,1,7,0,0,1,1,0,0,0.1046512,0,0,0,0.3,1,0.5,9,-20.02857,14.60232,7,5,13,20
10,Durango,Dgo,2020-03-23,25,1,7,0,0,1,1,0,0,0,0,0,0,1,6,0,0,0.1046512,0,0,0,0.3,3,0,0,-15.77143,7.784055,17,22,27,28
11,Guanajuato,Gto,2020-03-23,25,0,39,0,0,1,7,0,0,0.5,7,0,0,1,7,0,0,0.1046512,0,0,0,0,0,0.25,7,-16.17143,14.26905,14,9,14,15
12,Guerrero,Gro,2020-03-23,25,1,13,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0.1046512,0,0,0,0.3,3,0,0,-14.6,4.941372,20,15,31,31
13,Hidalgo,Hgo,2020-03-23,25,2,16,0,0,1,1,0,0,0,0,0.5,3,1,3,0,0,0.1046512,0,0,0,0.3,7,0,0,-12.22857,8.613031,26,20,25,30
14,Jalisco,Jal,2020-03-23,25,2,88,0,0,1,7,0.5,7,0.5,11,0.5,7,1,7,0.5,7,0.5,7,0,0,0.3,4,0.25,11,-24.25714,25.56179,4,4,2,6
15,Estado de Mexico,Edomex,2020-03-23,25,9,109,0,0,1,1,0,0,1,8,0,0,1,7,0,0,0.1046512,0,0,0,0.3,1,0.25,8,-11.25714,14.67201,29,25,12,16
16,Michoac�n,Mich,2020-03-23,25,0,17,0,0,0,0,0,0,1,8,0,0,1,8,0,0,0.1046512,0,0,0,0.3,8,0,0,-12.57143,12.7581,24,19,17,14
17,Morelos,Mor,2020-03-23,25,1,6,0,1,1,6,0,0,1,6,0,0,1,22,0,0,0.1046512,0,0,0,0.3,13,0,0,-12,20.92767,27,31,7,2
18,Nayarit,Nay,2020-03-23,25,1,5,0,0,1,1,0,0,1,8,0.5,7,1,17,0.5,7,0.5,7,0,0,0.3,17,0,0,-17.74286,24.55496,11,16,3,3
19,Nuevo Le�n,NL,2020-03-23,25,2,74,0,0,1,1,0,0,0,0,0.5,16,1,25,0,0,0.5,4,0,0,0.3,7,0.25,10,-26.71428,19.56558,2,10,8,1
20,Oaxaca,Oax,2020-03-23,25,2,11,0,1,1,1,0,0,1,11,0,0,0,0,0,0,0.5,13,0,0,0.5,2,0,0,-11.28571,12.35235,28,14,18,12
21,Puebla,Pue,2020-03-23,25,6,68,0,1,1,1,0,0,0,0,0,0,1,7,0,0,0.1046512,0,0,0,0.3,1,0,0,-12.4,7.738255,25,18,28,26
22,Quer�taro,Qro,2020-03-23,25,2,26,0,1,1,8,0,0,1,10,0,0,1,14,0,0,0.1046512,0,0,0,0.3,12,0,0,-16.08571,21.12483,15,24,5,4
23,Quintana Roo,QRoo,2020-03-23,25,1,40,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.1046512,0,0,0,0.3,26,0,0,-20.37143,4.961162,6,3,30,13
24,San Luis Potos�,SLP,2020-03-23,25,0,16,0,0,1,1,0.5,1,0.5,8,0,0,1,1,0,0,0.1046512,0,0,0,0.3,1,0.25,8,-14.65714,9.651504,19,27,24,25
25,Sinaloa,Sin,2020-03-23,25,3,20,0,0,1,4,0,0,0.5,4,0,0,1,4,0,0,0.1046512,0,0,0,0.3,1,0.25,4,-14.22857,11.37474,21,17,23,24
26,Sonora,Son,2020-03-23,25,0,15,0,0,1,7,0,0,1,7,0,0,1,7,0.5,3,0.1046512,0,0,0,0.3,1,1,7,-21.77143,23.04174,5,12,4,7
27,Tabasco,Tab,2020-03-23,25,2,30,0,0,1,1,0,0,0.5,10,0,0,0.5,10,0.5,4,0.1046512,0,0,0,0.3,1,0.25,10,-8.628572,12.26284,32,32,19,19
28,Tamaulipas,Tamps,2020-03-23,25,0,7,0,0,1,7,0,0,1,10,0,0,1,7,0.5,7,0.1046512,0,0,0,0.3,1,1,10,-20,25.96368,8,21,1,5
29,Tlaxcala,Tlax,2020-03-23,25,0,4,0,0,1,8,0,0,0,0,0,0,1,8,0,0,0.1046512,0,0,0,0.3,1,0,0,-15.65714,11.68235,18,23,21,18
30,Veracruz,Ver,2020-03-23,25,0,26,0,0,1,7,0,0,0.5,10,0,0,1,8,0,0,0.1046512,0,0,0,0.3,1,0.5,10,-10.65714,17.52583,30,30,10,8
31,Yucat�n,Yuc,2020-03-23,25,0,46,0,0,1,7,0,0,0,0,0.5,3,1,7,0.5,7,0.5,10,0,0,0.3,1,0.75,1,-29.97143,18.65257,1,1,9,11
32,Zacatecas,Zac,2020-03-23,25,0,6,0,0,0,0,0,0,0.5,2,0,0,0.5,9,0,0,0.1046512,0,0,0,0.3,1,0.25,2,-15.91429,5.610216,16,6,29,29
0,Nacional,Nacional,2020-03-24,26,33,1018,1,8,,,,,,,,,,,,,,,,,,,,,-19.69945,17.73714,,,,
1,Aguascalientes,Ags,2020-03-24,26,0,21,0,0,1,5,0.5,1,1,12,0,0,1,2,0,0,0.1046512,0,0,0,0.3,2,0,0,-23.25714,15.47038,9,8,20,17
2,Baja California,BC,2020-03-24,26,0,25,0,0,1,5,0.5,1,1,9,0,0,1,2,0,0,0.1046512,0,0,0,0,0,0,0,-22.11429,13.76072,11,7,21,23
3,Baja California Sur,BCS,2020-03-24,26,1,11,0,0,1,5,0.5,1,1,7,0,0,1,2,0,0,0.5,11,0,0,0.3,2,0,0,-18.17143,15.9325,22,25,17,22
4,Campeche,Camp,2020-03-24,26,0,3,0,0,1,6,0,0,1,13,0,0,0.5,2,0.5,8,0.5,6,0,0,0.3,1,0,0,-21.4,17.42388,12,11,13,10
5,Coahuila,Coah,2020-03-24,26,4,34,0,0,1,5,0.5,1,1,6,0,0,0,0,0,0,0.1046512,0,0,0,0.3,1,0,0,-21.34286,10.55696,13,26,27,27
6,Colima,Col,2020-03-24,26,0,2,0,0,1,8,0.5,8,1,8,0.5,5,1,8,0,0,0.1046512,0,0,0,0.3,3,0,0,-28.65714,22.20325,4,2,8,9
7,Chiapas,Chis,2020-03-24,26,1,10,0,0,1,5,0.5,1,1,10,0,0,0.5,5,0,0,0.1046512,0,0,0,0,0,0,0,-14.31429,13.50303,32,13,22,21
8,Chihuahua,Chih,2020-03-24,26,0,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.5,5,0,0,0.3,2,0.5,1,-16.51429,5.426328,24,29,32,32
9,Ciudad de Mexico,CDMX,2020-03-24,26,2,192,1,3,1,5,0,0,1,8,0,0,1,2,0,0,0.1046512,0,0,0,0.3,2,0.5,10,-24.05714,16.32768,7,5,15,20
10,Durango,Dgo,2020-03-24,26,0,7,0,0,1,2,0,0,0,0,0,0,1,7,0,0,0.1046512,0,0,0,0.3,4,0,0,-20.22857,8.968106,15,22,30,29
11,Guanajuato,Gto,2020-03-24,26,0,39,0,0,1,8,0.5,1,1,8,0,0,1,8,0,0,0.1046512,0,0,0,0,0,0.5,8,-18.85714,20.01384,18,10,10,12
12,Guerrero,Gro,2020-03-24,26,0,13,0,0,1,2,0.5,1,1,1,0,0,1,2,0,0,0.1046512,0,0,0,0.3,4,0.5,1,-18.31429,10.44701,21,17,28,31
13,Hidalgo,Hgo,2020-03-24,26,1,17,0,0,1,2,0,0,1,1,0.5,4,1,4,0,0,0.1046512,0,0,0,0.3,8,0.5,1,-16.57143,13.0149,23,19,25,28
14,Jalisco,Jal,2020-03-24,26,2,90,0,0,1,8,0.5,8,1,12,0.5,8,1,8,0.5,8,0.5,8,0,0,0.3,5,0.5,12,-29.25714,31.82406,3,4,1,6
15,Estado de Mexico,Edomex,2020-03-24,26,9,118,0,0,1,2,0.5,1,1,9,0,0,1,8,0,0,0.1046512,0,0,0,0.3,2,0.5,9,-14.77143,18.60397,30,28,12,15
16,Michoac�n,Mich,2020-03-24,26,0,17,0,0,1,1,0.5,1,1,9,0,0,1,9,0,0,0.1046512,0,0,0,0.3,9,0.5,1,-15.77143,17.12806,26,21,14,14
17,Morelos,Mor,2020-03-24,26,0,6,0,1,1,7,0.5,1,1,7,0,0,1,23,0,0,0.1046512,0,0,0,0.3,14,0.5,1,-15.68571,23.49783,27,31,7,2
18,Nayarit,Nay,2020-03-24,26,1,6,0,0,1,2,0.5,1,1,9,0.5,8,1,18,0.5,8,0.5,8,0,0,0.3,18,0.5,1,-22.17143,27.95891,10,14,3,3
19,Nuevo Le�n,NL,2020-03-24,26,1,75,0,0,1,2,0,0,1,1,0.5,17,1,26,0,0,0.5,5,0,0,0.3,8,0.5,11,-30.05714,24.17703,2,9,5,1
20,Oaxaca,Oax,2020-03-24,26,1,12,0,1,1,2,0.5,1,1,12,0,0,0,0,0,0,0.5,14,0,0,0.5,3,0.5,1,-15.17143,15.57208,28,15,19,13
21,Puebla,Pue,2020-03-24,26,2,70,0,1,1,2,0,0,1,1,0,0,1,8,0,0,0.1046512,0,0,0,0.3,2,0.5,1,-16.22857,11.86821,25,18,26,26
22,Quer�taro,Qro,2020-03-24,26,0,26,0,1,1,9,0.5,1,1,11,0,0,1,15,0,0,0.1046512,0,0,0,0.3,13,0.5,1,-20.14286,23.61608,16,24,6,4
23,Quintana Roo,QRoo,2020-03-24,26,1,41,0,1,1,2,0.5,1,0,0,0,0,0,0,0.5,1,0.1046512,0,0,0,0.3,27,0.5,1,-25.02857,8.608407,6,3,31,16
24,San Luis Potos�,SLP,2020-03-24,26,2,18,0,0,1,2,0.5,2,0.5,9,0,0,1,2,0,0,0.1046512,0,0,0,0.3,2,0.5,9,-19.14286,13.39414,17,27,23,25
25,Sinaloa,Sin,2020-03-24,26,0,20,0,0,1,5,0.5,1,0.5,5,0.5,1,1,5,0,0,0.1046512,0,0,0,0.3,2,0.5,5,-18.62857,15.65094,20,16,18,24
26,Sonora,Son,2020-03-24,26,1,16,0,0,1,8,0.5,1,1,8,0,0,1,8,0.5,4,0.1046512,0,0,0,0.5,2,1,8,-25.57143,26.02082,5,12,4,7
27,Tabasco,Tab,2020-03-24,26,3,33,0,0,1,2,0.5,1,0.5,11,0,0,0.5,11,0.5,5,0.1046512,0,0,0,0.3,2,0.5,11,-14.34286,16.22633,31,32,16,18
28,Tamaulipas,Tamps,2020-03-24,26,1,8,0,0,1,8,0.5,1,1,11,0,0,1,8,0.5,8,0.1046512,0,0,0,0.3,2,1,11,-23.48571,28.15272,8,20,2,5
29,Tlaxcala,Tlax,2020-03-24,26,0,4,0,0,1,9,0.5,1,0,0,0,0,1,9,0,0,0.1046512,0,0,0,0.3,2,0,0,-18.74286,13.32575,19,23,24,19
30,Veracruz,Ver,2020-03-24,26,0,26,0,0,1,8,0.5,1,0.5,11,0,0,1,9,0,0,0.1046512,0,0,0,0.3,2,0.5,11,-14.91429,19.37841,29,30,11,8
31,Yucat�n,Yuc,2020-03-24,26,0,46,0,0,1,8,0.5,1,0,0,0.5,4,1,8,0.5,8,0.5,11,0,0,0.3,2,0.75,2,-33.57143,21.3898,1,1,9,11
32,Zacatecas,Zac,2020-03-24,26,0,6,0,0,1,1,0.5,1,0.5,3,0,0,0.5,10,0,0,0.1046512,0,0,0,0.3,2,0.25,3,-21.28572,9.246151,14,6,29,30
0,Nacional,Nacional,2020-03-25,27,25,1043,0,8,,,,,,,,,,,,,,,,,,,,,-23.12182,19.50006,,,,
1,Aguascalientes,Ags,2020-03-25,27,3,24,0,0,1,6,0.5,2,1,13,0,0,1,3,0,0,0.1124031,0,0,0,0.3,3,0,0,-26.8,17.03451,7,7,20,16
2,Baja California,BC,2020-03-25,27,0,25,0,0,1,6,0.5,2,1,10,0,0,1,3,0,0,0.1124031,0,0,0,0,0,0,0,-24.28572,15.21482,15,8,22,23
3,Baja California Sur,BCS,2020-03-25,27,1,12,0,0,1,6,0.5,2,1,8,0,0,1,3,0,0,0.5,12,0,0,0.3,3,0,0,-22.57143,17.70874,18,25,17,22
4,Campeche,Camp,2020-03-25,27,0,3,0,0,1,7,0,0,1,14,0,0,0.5,3,0.5,9,0.5,7,0,0,0.3,2,0,0,-25.77143,18.59422,13,10,15,10
5,Coahuila,Coah,2020-03-25,27,1,35,0,0,1,6,0.5,2,1,7,0,0,1,1,0,0,0.1124031,0,0,0,0.3,2,0,0,-26.22857,13.65701,10,26,27,27
6,Colima,Col,2020-03-25,27,0,2,0,0,1,9,0.5,9,1,9,0.5,6,1,9,0,0,0.1124031,0,0,0,0.3,4,0,0,-31.94286,23.29158,4,2,8,8
7,Chiapas,Chis,2020-03-25,27,1,11,0,0,1,6,0.5,2,1,11,0,0,0.5,6,0,0,0.1124031,0,0,0,0,0,0,0,-18.17143,14.54779,31,13,24,21
8,Chihuahua,Chih,2020-03-25,27,0,6,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0.5,6,0,0,0.3,3,0.5,2,-19.97143,8.552806,24,29,32,32
9,Ciudad de Mexico,CDMX,2020-03-25,27,2,194,0,3,1,6,0,0,1,9,0,0,1,3,0,0,0.1124031,0,0,0,0.3,3,0.5,11,-27.65714,17.68773,6,5,18,19
10,Durango,Dgo,2020-03-25,27,0,7,0,0,1,3,0,0,0,0,0,0,1,8,0.5,1,0.5,1,0,0,0.3,5,0,0,-24.37143,11.00971,14,21,29,29
11,Guanajuato,Gto,2020-03-25,27,2,41,0,0,1,9,0.5,2,1,9,0,0,1,9,0,0,0.1124031,0,0,0,0,0,0.5,9,-21.22857,21.17944,21,11,10,12
12,Guerrero,Gro,2020-03-25,27,0,13,0,0,1,3,0.5,2,1,2,0,0,1,3,0,0,0.1124031,0,0,0,0.3,5,0.5,2,-21.57143,13.15949,20,17,28,31
13,Hidalgo,Hgo,2020-03-25,27,0,17,0,0,1,3,0,0,1,2,0.5,5,1,5,0,0,0.1124031,0,0,0,0.3,9,0.5,2,-20.6,15.32168,23,20,21,28
14,Jalisco,Jal,2020-03-25,27,0,90,0,0,1,9,0.5,9,1,13,0.5,9,1,9,0.5,9,0.5,9,0,0,0.3,6,0.5,13,-33.22857,33.05978,2,4,1,6
15,Estado de Mexico,Edomex,2020-03-25,27,7,125,0,0,1,3,0.5,2,1,10,0,0,1,9,0,0,0.1124031,0,0,0,0.3,3,0.5,10,-17.94286,20.22524,32,28,12,15
16,Michoac�n,Mich,2020-03-25,27,0,17,0,0,1,2,0.5,2,1,10,0,0,1,10,0,0,0.1124031,0,0,0,0.3,10,0.5,2,-18.57143,19.09035,28,22,14,14
17,Morelos,Mor,2020-03-25,27,0,6,0,1,1,8,0.5,2,1,8,0,0,1,24,0,0,0.1124031,0,0,0,0.3,15,0.5,2,-18.4,24.81704,30,31,7,2
18,Nayarit,Nay,2020-03-25,27,0,6,0,0,1,3,0.5,2,1,10,0.5,9,1,19,0.5,9,0.5,9,0,0,0.3,19,0.5,2,-25.8,29.90744,12,14,2,3
19,Nuevo Le�n,NL,2020-03-25,27,0,75,0,0,1,3,0.5,1,1,2,0.5,18,1,27,0,0,0.5,6,0,0,0.3,9,0.5,12,-32.8,26.76505,3,9,5,1
20,Oaxaca,Oax,2020-03-25,27,0,12,0,1,1,3,0.5,2,1,13,0,0,1,1,0,0,0.5,15,0,0,0.5,4,0.5,2,-18.77143,19.21795,27,16,13,13
21,Puebla,Pue,2020-03-25,27,0,70,0,1,1,3,0,0,1,2,0,0,1,9,0,0,0.1124031,0,0,0,0.3,3,0.5,2,-19.82857,13.93363,26,18,26,26
22,Quer�taro,Qro,2020-03-25,27,0,26,0,1,1,10,0.5,2,1,12,0,0,1,16,0,0,0.1124031,0,0,0,0.3,14,0.5,2,-22.71428,24.8759,17,24,6,4
23,Quintana Roo,QRoo,2020-03-25,27,2,43,0,1,1,3,0.5,2,0,0,0,0,0,0,0.5,2,0.1124031,0,0,0,0.3,28,0.5,2,-29.65714,10.28219,5,3,31,18
24,San Luis Potos�,SLP,2020-03-25,27,1,19,0,0,1,3,0.5,3,0.5,10,0,0,1,3,0,0,0.1124031,0,0,0,0.3,3,0.5,10,-23,15.14129,16,27,23,25
25,Sinaloa,Sin,2020-03-25,27,3,23,0,0,1,6,0.5,2,0.5,6,0.5,2,1,6,0,0,0.1124031,0,0,0,0.3,3,0.5,6,-22.48571,17.54189,19,15,19,24
26,Sonora,Son,2020-03-25,27,0,16,0,0,1,9,0.5,2,1,9,0,0,1,9,0.5,5,0.1124031,0,0,0,0.5,3,1,9,-26.71428,27.76369,8,12,4,7
27,Tabasco,Tab,2020-03-25,27,2,35,0,0,1,3,0.5,2,0.5,12,0,0,0.5,12,0.5,6,0.1124031,0,0,0,0.3,3,0.5,12,-19.88571,17.72591,25,32,16,17
28,Tamaulipas,Tamps,2020-03-25,27,0,8,0,0,1,9,0.5,2,1,12,0,0,1,9,0.5,9,0.1124031,0,0,0,0.3,3,1,12,-26.65714,29.58503,9,19,3,5
29,Tlaxcala,Tlax,2020-03-25,27,0,4,0,0,1,10,0.5,2,0,0,0,0,1,10,0,0,0.1124031,0,0,0,0.3,3,0,0,-21.08571,14.27057,22,23,25,20
30,Veracruz,Ver,2020-03-25,27,0,26,0,0,1,9,0.5,2,0.5,12,0,0,1,10,0,0,0.1124031,0,0,0,0.3,3,0.5,12,-18.51429,20.51043,29,30,11,9
31,Yucat�n,Yuc,2020-03-25,27,0,46,0,0,1,9,0.5,2,0,0,0.5,5,1,9,0.5,9,0.5,12,0,0,0.3,3,0.75,3,-36.48571,23.20265,1,1,9,11
32,Zacatecas,Zac,2020-03-25,27,0,6,0,0,1,2,0.5,2,0.5,4,0,0,0.5,11,0,0,0.1124031,0,0,0,0.3,3,0.25,4,-26.22857,10.95955,11,6,30,30
0,Nacional,Nacional,2020-03-26,28,20,1063,0,8,,,,,,,,,,,,,,,,,,,,,-26.22281,20.96055,,,,
1,Aguascalientes,Ags,2020-03-26,28,0,24,0,0,1,7,0.5,3,1,14,0,0,1,4,0,0,0.1124031,0,0,0,0.3,4,0,0,-29.74286,18.29737,9,7,20,17
2,Baja California,BC,2020-03-26,28,0,25,0,0,1,7,0.5,3,1,11,0,0,1,4,0,0,0.1124031,0,0,0,0.3,1,0,0,-26.51429,16.95102,16,10,22,23
